#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.4667 0.4000 12.9794 5.4795 8.0690 8.2310 10.0022 6.3180
-0.5000 -0.4667 0.4333 14.8473 6.3335 9.7240 9.4133 11.6947 7.2868
-0.5000 -0.4667 0.4667 16.7898 7.2318 11.2131 10.6595 13.3325 8.2394
-0.5000 -0.4333 -0.5000 14.9512 6.1377 10.6229 9.2150 12.2515 7.3338
-0.5000 -0.4333 -0.4667 15.5729 6.6173 10.2605 9.7325 12.2807 7.3941
-0.5000 -0.4333 -0.4333 15.2428 6.7093 8.9522 9.6775 11.3661 6.9212
-0.5000 -0.4333 -0.4000 13.9795 6.3526 6.9888 9.0062 9.6801 5.9678
-0.5000 -0.4333 -0.3667 12.1948 5.6719 4.8928 7.9378 7.7021 4.7868
-0.5000 -0.4333 -0.3333 10.4433 4.8971 3.1530 6.8162 5.9541 3.6877
-0.5000 -0.4333 -0.3000 9.1643 4.2466 2.0611 5.9397 4.7921 2.9032
-0.5000 -0.4333 -0.2667 8.5828 3.8631 1.7054 5.4822 4.3608 2.5465
-0.5000 -0.4333 -0.2333 8.7385 3.8083 2.0372 5.4989 4.6459 2.6344
-0.5000 -0.4333 -0.2000 9.5518 4.0809 2.9365 5.9617 5.5416 3.1237
-0.5000 -0.4333 -0.1667 10.8768 4.6356 4.2515 6.7901 6.8966 3.9356
-0.5000 -0.4333 -0.1333 12.5326 5.3941 5.8174 7.8703 8.5376 4.9689
-0.5000 -0.4333 -0.1000 14.3229 6.2540 7.4650 9.0675 10.2822 6.1061
-0.5000 -0.4333 -0.0667 16.0498 7.0985 9.0284 10.2374 11.9488 7.2210
-0.5000 -0.4333 -0.0333 17.5320 7.8125 10.3565 11.2420 13.3717 8.1915
-0.5000 -0.4333 0.0000 18.6239 8.3017 11.3289 11.9697 14.4186 8.9173
-0.5000 -0.4333 0.0333 19.2333 8.5113 11.8724 12.3520 15.0084 9.3366
-0.5000 -0.4333 0.0667 19.3302 8.4336 11.9698 12.3724 15.1194 9.4352
-0.5000 -0.4333 0.1000 18.9424 8.1036 11.6582 12.0612 14.7870 9.2434
-0.5000 -0.4333 0.1333 18.1431 7.5840 11.0181 11.4821 14.0900 8.8225
-0.5000 -0.4333 0.1667 17.0345 6.9486 10.1584 10.7155 13.1351 8.2494
-0.5000 -0.4333 0.2000 15.7366 6.2690 9.2032 9.8467 12.0438 7.6033
-0.5000 -0.4333 0.2333 14.3796 5.6095 8.2828 8.9596 10.9437 6.9594
-0.5000 -0.4333 0.2667 13.1022 5.0260 7.5268 8.1362 9.9647 6.3861
-0.5000 -0.4333 0.3000 12.0488 4.5695 7.0573 7.4575 9.2342 5.9460
-0.5000 -0.4333 0.3333 11.3635 4.2878 6.9753 7.0041 8.8687 5.6951
-0.5000 -0.4333 0.3667 11.1738 4.2246 7.3369 6.8503 8.9541 5.6770
-0.5000 -0.4333 0.4000 11.5568 4.4116 8.1147 7.0483 9.5109 5.9093
-0.5000 -0.4333 0.4333 12.4832 4.8487 9.1508 7.5965 10.4438 6.3574
-0.5000 -0.4333 0.4667 13.7500 5.4740 10.1292 8.3954 11.4946 6.9033
-0.5000 -0.4000 -0.5000 11.1742 4.0384 9.0307 6.4354 9.8180 5.5726
-0.5000 -0.4000 -0.4667 11.6864 4.4896 8.5581 6.8715 9.7440 5.5363
-0.5000 -0.4000 -0.4333 11.9079 4.8693 7.4710 7.1901 9.1923 5.2865
-0.5000 -0.4000 -0.4000 11.5984 5.0064 5.8751 7.1832 8.1108 4.7356
-0.5000 -0.4000 -0.3667 10.7377 4.8232 4.0624 6.7779 6.6600 3.9225
-0.5000 -0.4000 -0.3333 9.5691 4.3912 2.4041 6.0967 5.1684 3.0182
-0.5000 -0.4000 -0.3000 8.4722 3.8865 1.2126 5.3862 3.9894 2.2450
-0.5000 -0.4000 -0.2667 7.7828 3.4968 0.6607 4.8898 3.3709 1.7823
-0.5000 -0.4000 -0.2333 7.6937 3.3556 0.7821 4.7658 3.4135 1.7239
-0.5000 -0.4000 -0.2000 8.2482 3.5229 1.5131 5.0713 4.0950 2.0840
-0.5000 -0.4000 -0.1667 9.3784 3.9936 2.7332 5.7806 5.3129 2.8179
-0.5000 -0.4000 -0.1333 10.9441 4.7120 4.2922 6.8092 6.9170 3.8408
-0.5000 -0.4000 -0.1000 12.7630 5.5839 6.0242 8.0323 8.7307 5.0397
-0.5000 -0.4000 -0.0667 14.6345 6.4917 7.7586 9.3037 10.5668 6.2844
-0.5000 -0.4000 -0.0333 16.3623 7.3128 9.3324 10.4750 12.2456 7.4427
-0.5000 -0.4000 0.0000 17.7793 7.9417 10.6087 11.4192 13.6152 8.3995
-0.5000 -0.4000 0.0333 18.7680 8.3104 11.4936 12.0502 14.5715 9.0759
-0.5000 -0.4000 0.0667 19.2708 8.3978 11.9483 12.3327 15.0692 9.4402
-0.5000 -0.4000 0.1000 19.2876 8.2261 11.9886 12.2786 15.1194 9.5056
-0.5000 -0.4000 0.1333 18.8624 7.8450 11.6752 11.9325 14.7777 9.3179
